Data,Id_Marketing,Impressoes,Cliques,Custo,CTR,CPC
2024-05-10,4,7996,107,166.97,0.013381690845422711,1.5604672897196261
2024-05-11,1,14063,397,987.35,0.028230107373960037,2.487027707808564
2024-05-11,3,10696,195,340.2,0.01823111443530292,1.7446153846153845
2024-05-11,4,10532,165,232.16,0.015666540068363086,1.407030303030303
2024-05-12,1,12041,315,829.49,0.02616061788887966,2.6333015873015873
2024-05-12,3,12009,241,424.19,0.020068282121742026,1.7601244813278007
2024-05-12,4,7314,94,120.92,0.01285206453377085,1.2863829787234042
2024-05-13,1,8534,233,573.45,0.02730255448793063,2.461158798283262
2024-05-13,3,7959,151,296.18,0.018972232692549315,1.9614569536423843
2024-05-13,4,5179,79,114.89,0.015253910021239622,1.4543037974683544
2024-05-14,1,6282,138,363.59,0.021967526265520534,2.634710144927536
2024-05-14,3,11551,199,373.36,0.01722794563241278,1.8761809045226132
2024-05-14,4,7706,105,132.4,0.013625746171814172,1.260952380952381
2024-05-15,1,12193,335,971.85,0.02747478061182646,2.901044776119403
2024-05-15,3,8177,152,261.48,0.01858872447107741,1.720263157894737
2024-05-15,4,10170,158,235.33,0.015535889872173058,1.4894303797468356
2024-05-16,1,12840,354,984.86,0.027570093457943926,2.782090395480226
2024-05-16,3,10245,188,309.46,0.018350414836505614,1.6460638297872339
2024-05-16,4,6956,101,130.86,0.014519838987924095,1.2956435643564357
2024-05-17,1,13270,297,869.82,0.02238131122833459,2.928686868686869
2024-05-17,3,14174,284,508.22,0.020036686891491462,1.7895070422535213
2024-05-17,4,8220,136,179.47,0.01654501216545012,1.3196323529411764
2024-05-18,1,13302,329,931.28,0.024733122838670876,2.8306382978723406
2024-05-18,3,12498,264,506.93,0.02112337974075852,1.920189393939394
2024-05-18,4,10200,139,207.49,0.013627450980392157,1.4927338129496404
2024-05-19,1,12923,334,892.89,0.025845391936856768,2.673323353293413
2024-05-19,3,11697,246,431.96,0.021031033598358555,1.7559349593495934
2024-05-19,4,8724,133,211.77,0.01524530032095369,1.5922556390977445
2024-05-20,1,10029,219,601.38,0.021836673646425366,2.746027397260274
2024-05-20,3,8643,153,285.68,0.01770218674071503,1.8671895424836602
2024-05-20,4,8254,117,150.62,0.01417494548097892,1.2873504273504275
2024-05-21,1,9438,260,641.42,0.027548209366391185,2.4669999999999996
2024-05-21,3,7453,131,234.56,0.017576814705487723,1.7905343511450382
2024-05-21,4,6580,92,133.35,0.01398176291793313,1.4494565217391304
2024-05-22,1,11839,332,948.02,0.02804290902947884,2.8554819277108434
2024-05-22,3,12319,228,374.21,0.018507995778878156,1.6412719298245613
2024-05-22,4,7816,134,180.98,0.01714431934493347,1.350597014925373
2024-05-23,1,12372,324,954.51,0.026188166828322017,2.9460185185185184
2024-05-23,3,13010,252,468.94,0.019369715603382014,1.8608730158730158
2024-05-23,4,8359,135,214.51,0.016150257207799976,1.588962962962963
2024-05-24,1,10794,305,877.54,0.02825643876227534,2.877180327868852
2024-05-24,3,9721,195,380.14,0.02005966464355519,1.9494358974358974
2024-05-24,4,9002,119,182.94,0.013219284603421462,1.5373109243697478
2024-05-25,1,13800,327,803.38,0.023695652173913045,2.4568195718654433
2024-05-25,3,11081,207,416.01,0.018680624492374336,2.0097101449275363
2024-05-25,4,6703,117,162.44,0.01745487095330449,1.3883760683760684
2024-05-26,1,14211,387,1168.52,0.027232425585813805,3.0194315245478034
2024-05-26,3,7051,123,221.58,0.017444334137001843,1.8014634146341464
2024-05-26,4,6414,99,143.76,0.015434985968194575,1.452121212121212
2024-05-27,1,8293,197,556.86,0.02375497407452068,2.826700507614213
2024-05-27,3,6114,90,178.14,0.014720314033366046,1.9793333333333332
2024-05-27,4,4730,69,99.95,0.014587737843551798,1.4485507246376812
2024-05-28,1,8108,229,586.65,0.028243709916132214,2.5617903930131005
2024-05-28,3,7786,147,299.35,0.018880041099409196,2.0363945578231295
2024-05-28,4,6012,102,141.68,0.016966067864271458,1.3890196078431374
2024-05-29,1,10402,262,740.48,0.02518746394924053,2.826259541984733
2024-05-29,3,9568,158,290.89,0.016513377926421404,1.8410759493670885
2024-05-29,4,6064,81,111.62,0.013357519788918205,1.3780246913580247
2024-05-30,1,9161,226,611.55,0.024669795873812902,2.7059734513274334
2024-05-30,3,8887,132,231.0,0.014853156295712839,1.75
2024-05-30,4,7675,117,186.66,0.015244299674267102,1.5953846153846154
2024-05-31,1,7024,184,553.39,0.02619589977220957,3.007554347826087
2024-05-31,3,9447,158,301.05,0.016724886207261563,1.9053797468354432
2024-05-31,4,5986,85,124.76,0.014199799532241897,1.467764705882353
2024-06-01,1,12762,342,1019.94,0.02679830747531735,2.982280701754386
2024-06-01,3,9723,201,333.11,0.020672631903733415,1.6572636815920399
2024-06-01,4,8627,113,152.65,0.013098411962443492,1.3508849557522125
2024-06-02,1,8282,226,584.38,0.02728809466312485,2.5857522123893806
2024-06-02,3,8608,174,298.75,0.020213754646840148,1.7169540229885059
2024-06-02,4,8816,130,181.06,0.014745916515426498,1.3927692307692308
2024-06-03,1,11919,250,696.28,0.020974914002852587,2.78512
2024-06-03,3,8239,129,239.01,0.01565723995630538,1.8527906976744186
2024-06-03,4,6747,103,155.75,0.015266044167778272,1.5121359223300972
2024-06-04,1,7065,203,515.54,0.028733191790516633,2.539605911330049
2024-06-04,3,6950,145,253.33,0.020863309352517987,1.747103448275862
2024-06-04,4,4948,71,97.39,0.01434923201293452,1.3716901408450703
2024-06-05,1,9203,214,576.24,0.023253286971639683,2.6927102803738316
2024-06-05,3,5417,115,193.08,0.02122946280228909,1.6789565217391305
2024-06-05,4,6965,99,134.35,0.014213926776740847,1.357070707070707
2024-06-06,1,13365,281,789.02,0.021025065469509913,2.8079003558718862
2024-06-06,3,10063,153,264.43,0.015204213455232039,1.7283006535947714
2024-06-06,4,8057,102,155.32,0.012659798932605187,1.5227450980392156
2024-06-07,1,15626,362,982.33,0.023166517342890054,2.7136187845303867
2024-06-07,3,8384,162,299.35,0.019322519083969467,1.8478395061728397
2024-06-07,4,9480,147,211.18,0.01550632911392405,1.4365986394557824
2024-06-08,1,16191,425,1166.37,0.02624915076276944,2.7443999999999997
2024-06-08,3,12167,211,416.74,0.017341990630393687,1.9750710900473933
2024-06-08,4,7615,109,167.54,0.014313854235062377,1.537064220183486
2024-06-09,1,11220,302,739.0,0.026916221033868093,2.447019867549669
2024-06-09,3,13323,291,587.43,0.0218419274938077,2.018659793814433
2024-06-09,4,8623,109,146.57,0.012640612315899339,1.3446788990825687
2024-06-10,1,9260,235,657.72,0.025377969762419007,2.798808510638298
2024-06-10,3,6793,113,200.79,0.016634771087884588,1.7769026548672566
2024-06-10,4,7569,94,136.13,0.012419077817413133,1.448191489361702
2024-06-11,1,11767,266,780.14,0.022605591909577633,2.932857142857143
2024-06-11,3,10512,217,446.6,0.020643074581430745,2.0580645161290323
2024-06-11,4,7289,117,175.47,0.016051584579503363,1.4997435897435898
2024-06-12,1,10809,259,701.17,0.023961513553520216,2.707220077220077
2024-06-12,3,8716,166,319.7,0.019045433685176687,1.9259036144578312
2024-06-12,4,7766,120,158.95,0.01545197012619109,1.3245833333333332
2024-06-13,1,11642,301,757.77,0.02585466414705377,2.5175083056478407
2024-06-13,3,9338,184,326.2,0.019704433497536946,1.7728260869565218
2024-06-13,4,10275,158,202.09,0.01537712895377129,1.2790506329113924
2024-06-14,1,12118,255,698.69,0.02104307641525004,2.739960784313726
2024-06-14,3,9363,152,279.9,0.016234112997970736,1.8414473684210524
2024-06-14,4,10519,168,229.25,0.015971099914440536,1.3645833333333333
2024-06-15,1,16473,379,1062.43,0.023007345353001883,2.803245382585752
2024-06-15,3,13397,247,420.16,0.018436963499290887,1.7010526315789474
2024-06-15,4,10045,149,227.35,0.01483325037332006,1.5258389261744967
2024-06-16,1,14078,359,995.72,0.025500781360988777,2.7735933147632315
2024-06-16,3,13386,225,361.83,0.016808606006275213,1.6081333333333332
2024-06-16,4,9916,119,180.87,0.01200080677692618,1.5199159663865547
2024-06-17,1,7803,200,524.57,0.02563116749967961,2.62285
2024-06-17,3,8277,167,295.54,0.02017639241270992,1.7697005988023953
2024-06-17,4,6390,92,141.02,0.014397496087636933,1.5328260869565218
2024-06-18,1,12767,336,888.77,0.026317850708858778,2.6451488095238096
2024-06-18,3,10510,229,384.39,0.021788772597526165,1.6785589519650654
2024-06-18,4,6891,105,158.27,0.015237265999129298,1.5073333333333334
2024-06-19,1,16454,376,1012.69,0.02285158624042786,2.6933244680851067
2024-06-19,3,9758,198,338.81,0.020291043246566918,1.711161616161616
2024-06-19,4,6843,84,116.04,0.012275317843051293,1.3814285714285715
2024-06-20,1,7940,164,471.0,0.02065491183879093,2.8719512195121952
2024-06-20,3,12433,269,525.71,0.021635968792729027,1.9543122676579927
2024-06-20,4,8226,126,166.86,0.015317286652078774,1.3242857142857143
2024-06-21,1,16003,377,974.88,0.023558082859463852,2.585888594164456
2024-06-21,3,8605,167,330.95,0.019407321324811155,1.9817365269461078
2024-06-21,4,7420,99,140.39,0.013342318059299191,1.418080808080808
2024-06-22,1,16513,371,986.19,0.022467147096227214,2.658194070080863
2024-06-22,3,12818,224,379.38,0.017475425183335933,1.6936607142857143
2024-06-22,4,9998,139,197.7,0.013902780556111223,1.4223021582733812
2024-06-23,1,13247,329,973.28,0.02483581188193553,2.9582978723404256
2024-06-23,3,8529,166,298.56,0.019463008559033886,1.79855421686747
2024-06-23,4,11081,175,257.37,0.015792798483891344,1.4706857142857144
2024-06-24,1,9125,191,486.23,0.02093150684931507,2.5457068062827224
2024-06-24,3,7656,139,267.49,0.01815569487983281,1.9243884892086331
2024-06-24,4,5923,89,138.52,0.015026169171028196,1.5564044943820226
2024-06-25,1,10900,238,663.3,0.0218348623853211,2.7869747899159663
2024-06-25,3,6727,112,211.05,0.01664932362122789,1.8843750000000001
2024-06-25,4,5743,98,131.04,0.01706425213303152,1.337142857142857
2024-06-26,1,10149,273,841.04,0.026899201891812,3.080732600732601
2024-06-26,3,9305,178,338.97,0.019129500268672755,1.9043258426966294
2024-06-26,4,6532,109,165.29,0.016687078995713412,1.516422018348624
2024-06-27,1,9103,239,590.88,0.026255080742612326,2.4723012552301253
2024-06-27,3,10555,197,377.16,0.018664140217906206,1.914517766497462
2024-06-27,4,6147,91,113.48,0.014803969415975272,1.2470329670329672
2024-06-28,1,10392,219,578.94,0.02107390300230947,2.643561643835617
2024-06-28,3,10037,200,358.74,0.019926272790674503,1.7937
2024-06-28,4,7666,126,186.75,0.01643621184450822,1.4821428571428572
2024-06-29,1,10154,271,765.34,0.02668898956076423,2.8241328413284132
2024-06-29,3,9805,163,297.65,0.016624171341152474,1.8260736196319016
2024-06-29,4,9028,146,204.54,0.016171909614532565,1.400958904109589
2024-06-30,1,10235,208,575.44,0.020322423058133855,2.766538461538462
2024-06-30,3,11211,202,367.4,0.018018018018018018,1.8188118811881187
2024-06-30,4,10506,147,206.8,0.013992004568817818,1.4068027210884355
2024-07-01,1,6369,136,378.41,0.02135343067985555,2.7824264705882356
2024-07-01,3,4928,103,192.8,0.020900974025974024,1.871844660194175
2024-07-01,4,4819,75,105.08,0.015563394895206474,1.4010666666666667
2024-07-02,1,5970,158,476.64,0.026465661641541037,3.0167088607594934
2024-07-02,3,8135,146,259.92,0.017947141979102643,1.78027397260274
2024-07-02,4,7744,130,186.96,0.016787190082644628,1.4381538461538461
2024-07-03,1,11285,256,746.83,0.022684980062029243,2.9173046875
2024-07-03,3,9044,159,294.4,0.017580716497125167,1.851572327044025
2024-07-03,4,6982,110,169.89,0.015754798052134058,1.5444545454545453
2024-07-04,1,10501,264,677.87,0.025140462813065423,2.567689393939394
2024-07-04,3,7663,165,317.53,0.021532037061203185,1.9244242424242421
2024-07-04,4,4918,79,105.18,0.016063440422936153,1.3313924050632913
2024-07-05,1,9918,242,718.83,0.024400080661423674,2.9703719008264464
2024-07-05,3,11580,241,484.51,0.020811744386873922,2.010414937759336
2024-07-05,4,9996,137,221.36,0.013705482192877151,1.6157664233576643
2024-07-06,1,12602,338,797.37,0.026821139501666404,2.3590828402366864
2024-07-06,3,11229,184,311.1,0.016386143022530948,1.6907608695652174
2024-07-06,4,11182,160,212.51,0.014308710427472724,1.3281874999999999
2024-07-07,1,16034,395,1107.61,0.0246351503056006,2.804075949367088
2024-07-07,3,13264,267,475.66,0.020129674306393244,1.7814981273408241
2024-07-07,4,8979,131,199.24,0.014589597950774028,1.5209160305343512
2024-07-08,1,13811,385,1191.88,0.027876330461226558,3.095792207792208
2024-07-08,3,10290,177,315.04,0.017201166180758017,1.7798870056497176
2024-07-08,4,6663,110,142.69,0.016509079993996697,1.2971818181818182
2024-07-09,1,12063,277,691.11,0.02296277874492249,2.494981949458484
2024-07-09,3,10344,199,332.8,0.019238205723124516,1.6723618090452261
2024-07-09,4,5276,87,132.65,0.016489764973464747,1.524712643678161
2024-07-10,1,8186,227,674.85,0.027730271194722697,2.972907488986784
2024-07-10,3,10273,168,303.75,0.016353548135890197,1.8080357142857142
2024-07-10,4,7553,109,154.54,0.014431351780749372,1.4177981651376146
2024-07-11,1,13405,351,986.73,0.02618425960462514,2.8111965811965813
2024-07-11,3,12862,272,440.35,0.021147566474887265,1.618933823529412
2024-07-11,4,9055,141,224.47,0.015571507454445058,1.5919858156028368
2024-07-12,1,11643,249,666.13,0.021386240659623808,2.6752208835341365
2024-07-12,3,12639,221,420.98,0.017485560566500514,1.9048868778280543
2024-07-12,4,9475,127,170.33,0.013403693931398416,1.341181102362205
2024-07-13,1,14305,379,929.24,0.02649423278573925,2.451820580474934
2024-07-13,3,11594,174,299.32,0.015007762635846127,1.7202298850574713
2024-07-13,4,9464,131,197.92,0.013841927303465765,1.5108396946564884
2024-07-14,1,15625,447,1168.21,0.028608,2.6134451901566
2024-07-14,3,11461,239,428.51,0.020853328679870865,1.792928870292887
2024-07-14,4,9236,142,189.61,0.015374621048072759,1.335281690140845
2024-07-15,1,10002,278,779.31,0.027794441111777646,2.803273381294964
2024-07-15,3,10427,177,311.52,0.01697516064064448,1.7599999999999998
2024-07-15,4,7244,124,158.35,0.017117614577581448,1.277016129032258
2024-07-16,1,9200,229,646.82,0.024891304347826087,2.8245414847161574
2024-07-16,3,8383,160,299.29,0.01908624597399499,1.8705625000000001
2024-07-16,4,7832,124,196.25,0.015832482124616958,1.5826612903225807
2024-07-17,1,14233,369,1035.5,0.025925665706456824,2.806233062330623
2024-07-17,3,10137,218,362.85,0.021505376344086023,1.6644495412844038
2024-07-17,4,7645,126,182.12,0.016481360366252452,1.4453968253968255
2024-07-18,1,12437,319,873.74,0.025649272332556084,2.7389968652037617
2024-07-18,3,9591,211,377.11,0.021999791471170888,1.7872511848341233
2024-07-18,4,9179,137,204.49,0.014925373134328358,1.4926277372262775
2024-07-19,1,13494,338,986.81,0.025048169556840076,2.9195562130177515
2024-07-19,3,9281,165,283.36,0.01777825665337787,1.7173333333333334
2024-07-19,4,9552,126,176.23,0.013190954773869347,1.3986507936507935
2024-07-20,1,11820,335,1027.61,0.028341793570219966,3.0674925373134325
2024-07-20,3,13712,271,501.65,0.019763710618436407,1.8511070110701107
2024-07-20,4,11056,183,270.38,0.016552098408104197,1.477486338797814
2024-07-21,1,15690,340,892.44,0.021669853409815167,2.6248235294117648
2024-07-21,3,13196,250,421.79,0.01894513488936041,1.68716
2024-07-21,4,10338,186,287.25,0.017991874637260593,1.5443548387096775
2024-07-22,1,9533,210,586.36,0.022028742263715515,2.792190476190476
2024-07-22,3,9292,170,280.8,0.01829530779164873,1.651764705882353
2024-07-22,4,7587,113,167.85,0.014893897456175037,1.4853982300884956
2024-07-23,1,8568,224,548.61,0.026143790849673203,2.4491517857142857
2024-07-23,3,8025,140,239.58,0.017445482866043614,1.7112857142857143
2024-07-23,4,7600,119,154.77,0.015657894736842107,1.3005882352941178
2024-07-24,1,10825,280,757.01,0.025866050808314087,2.703607142857143
2024-07-24,3,9680,180,323.9,0.01859504132231405,1.7994444444444444
2024-07-24,4,8597,131,171.03,0.015237873676864022,1.3055725190839695
2024-07-25,1,11016,253,732.06,0.022966594045025417,2.8935177865612647
2024-07-25,3,7813,162,265.71,0.02073467298092922,1.640185185185185
2024-07-25,4,7516,102,148.9,0.013571048430015966,1.4598039215686276
2024-07-26,1,9042,188,485.75,0.0207918602079186,2.583776595744681
2024-07-26,3,7455,120,208.17,0.01609657947686117,1.7347499999999998
2024-07-26,4,8241,133,198.26,0.016138818104598957,1.4906766917293233
2024-07-27,1,12750,311,799.4,0.0243921568627451,2.570418006430868
2024-07-27,3,10759,173,342.35,0.016079561297518356,1.9789017341040465
2024-07-27,4,9086,142,193.4,0.015628439357252916,1.3619718309859155
2024-07-28,1,11570,319,825.55,0.027571305099394986,2.5879310344827586
2024-07-28,3,11329,198,315.23,0.01747727072115809,1.5920707070707072
2024-07-28,4,9638,124,167.18,0.012865739780037352,1.348225806451613
2024-07-29,1,11242,271,778.8,0.024106030955346025,2.87380073800738
2024-07-29,3,7489,133,211.34,0.01775938042462278,1.5890225563909774
2024-07-29,4,4838,71,112.13,0.014675485737908226,1.5792957746478873
2024-07-30,1,8293,220,631.43,0.026528397443627155,2.8701363636363633
2024-07-30,3,8014,160,272.13,0.01996506114299975,1.7008125
2024-07-30,4,6390,97,142.12,0.015179968701095461,1.4651546391752577
2024-07-31,1,9210,221,593.36,0.023995656894679696,2.6848868778280544
2024-07-31,3,7372,151,275.63,0.02048290830168204,1.825364238410596
2024-07-31,4,6461,81,112.43,0.012536759015632256,1.3880246913580248
2024-08-01,1,10249,272,815.17,0.026539174553614986,2.9969485294117644
2024-08-01,3,8280,162,303.87,0.01956521739130435,1.8757407407407407
2024-08-01,4,6545,83,117.18,0.012681436210847975,1.4118072289156627
2024-08-02,1,13879,376,990.5,0.02709128899776641,2.6343085106382977
2024-08-02,3,7569,141,287.56,0.0186286167261197,2.0394326241134753
2024-08-02,4,6729,104,135.9,0.015455491157675732,1.3067307692307693
2024-08-03,1,10715,265,785.98,0.024731684554363042,2.9659622641509436
2024-08-03,3,10280,196,387.22,0.01906614785992218,1.9756122448979594
2024-08-03,4,7883,127,177.71,0.016110617785107192,1.3992913385826773
2024-08-04,1,10308,241,692.98,0.02337989910748933,2.875435684647303
2024-08-04,3,8689,147,266.97,0.01691794222580274,1.816122448979592
2024-08-04,4,6898,106,147.53,0.015366772977674688,1.3917924528301886
2024-08-05,1,6670,150,368.86,0.022488755622188907,2.4590666666666667
2024-08-05,3,5764,121,204.8,0.02099236641221374,1.6925619834710746
2024-08-05,4,3484,45,67.45,0.012916188289322618,1.498888888888889
2024-08-06,1,8680,210,606.75,0.024193548387096774,2.8892857142857142
2024-08-06,3,9210,191,377.3,0.020738327904451685,1.975392670157068
2024-08-06,4,6520,86,135.28,0.013190184049079755,1.5730232558139534
2024-08-07,1,13719,315,851.4,0.022960857205335666,2.702857142857143
2024-08-07,3,12413,252,449.27,0.020301297027310077,1.7828174603174602
2024-08-07,4,7854,106,141.78,0.013496307613954673,1.3375471698113208
2024-08-08,1,12264,352,895.04,0.028701891715590344,2.5427272727272725
2024-08-08,3,7093,134,258.72,0.01889186521923023,1.9307462686567167
2024-08-08,4,9738,120,157.61,0.012322858903265557,1.3134166666666667
2024-08-09,1,12769,302,888.32,0.023651029837888637,2.9414569536423842
2024-08-09,3,10699,172,329.91,0.016076268810169176,1.9180813953488374
2024-08-09,4,8337,113,176.28,0.013554036224061414,1.56
2024-08-10,1,13160,337,891.31,0.02560790273556231,2.644836795252225
2024-08-10,3,11917,192,361.0,0.016111437442309307,1.8802083333333333
2024-08-10,4,10300,132,177.75,0.012815533980582524,1.3465909090909092
2024-08-11,1,12528,275,686.64,0.021950830140485312,2.496872727272727
2024-08-11,3,12708,213,377.82,0.01676109537299339,1.7738028169014084
2024-08-11,4,9275,159,236.04,0.017142857142857144,1.4845283018867923
2024-08-12,1,11370,246,670.83,0.02163588390501319,2.726951219512195
2024-08-12,3,11826,228,395.82,0.019279553526128868,1.7360526315789473
2024-08-12,4,7179,119,167.86,0.016576124808469147,1.4105882352941177
2024-08-13,1,11046,267,696.45,0.024171645844649647,2.608426966292135
2024-08-13,3,8759,145,291.2,0.016554401187350153,2.0082758620689654
2024-08-13,4,7289,97,120.63,0.013307723967622444,1.2436082474226804
2024-08-14,1,12559,253,729.75,0.020144915996496537,2.8843873517786562
2024-08-14,3,13248,240,386.61,0.018115942028985508,1.610875
2024-08-14,4,9484,144,231.04,0.015183466891606916,1.6044444444444443
2024-08-15,1,11308,271,773.27,0.023965334276618323,2.8533948339483395
2024-08-15,3,13994,219,364.38,0.01564956409889953,1.663835616438356
2024-08-15,4,8559,114,158.66,0.01331931300385559,1.3917543859649122
2024-08-16,1,12289,280,835.51,0.02278460411750346,2.983964285714286
2024-08-16,3,7431,141,226.88,0.018974566007266856,1.6090780141843972
2024-08-16,4,10154,147,210.05,0.014477053377979122,1.4289115646258503
2024-08-17,1,14830,366,941.01,0.024679703304113284,2.571065573770492
2024-08-17,3,13568,231,381.08,0.017025353773584904,1.6496969696969697
2024-08-17,4,8898,152,220.66,0.017082490447291526,1.4517105263157895
2024-08-18,1,16208,405,1169.28,0.02498766041461007,2.887111111111111
2024-08-18,3,13799,281,451.07,0.020363794477860714,1.6052313167259786
2024-08-18,4,10617,166,259.24,0.015635301874352452,1.5616867469879518
2024-08-19,1,7196,166,512.92,0.023068371317398556,3.089879518072289
2024-08-19,3,7017,145,260.58,0.02066410146786376,1.7971034482758619
2024-08-19,4,8226,124,188.41,0.015074155117918793,1.5194354838709676
2024-08-20,1,10928,238,730.52,0.02177891654465593,3.0694117647058823
2024-08-20,3,8317,129,259.18,0.015510400384754118,2.0091472868217055
2024-08-20,4,7600,113,161.82,0.01486842105263158,1.4320353982300884
2024-08-21,1,6710,163,393.96,0.02429210134128167,2.416932515337423
2024-08-21,3,8721,147,297.25,0.016855865153078776,2.022108843537415
2024-08-21,4,8315,140,209.31,0.01683704149128082,1.4950714285714286
2024-08-22,1,11568,269,693.51,0.023253803596127248,2.5781040892193308
2024-08-22,3,8994,187,296.09,0.020791638870358016,1.5833689839572191
2024-08-22,4,8447,119,162.21,0.0140878418373387,1.363109243697479
2024-08-23,1,15239,421,1184.95,0.027626484677472276,2.814608076009501
2024-08-23,3,13146,217,383.71,0.01650692225772098,1.7682488479262672
2024-08-23,4,10729,167,222.51,0.01556529033460714,1.3323952095808382
2024-08-24,1,16718,387,1097.24,0.023148701997846632,2.8352454780361755
2024-08-24,3,14076,240,427.38,0.017050298380221655,1.78075
2024-08-24,4,9094,150,238.23,0.016494391906751706,1.5881999999999998
2024-08-25,1,9900,227,551.6,0.022929292929292928,2.429955947136564
2024-08-25,3,10065,170,318.79,0.01689021361152509,1.8752352941176471
2024-08-25,4,8695,124,171.31,0.014261069580218517,1.3815322580645162
2024-08-26,1,10071,250,704.79,0.024823751365306325,2.8191599999999997
2024-08-26,3,8446,187,355.33,0.02214065829978688,1.9001604278074866
2024-08-26,4,5917,102,137.1,0.01723846543856684,1.3441176470588234
2024-08-27,1,9511,247,655.84,0.025969929555251813,2.6552226720647774
2024-08-27,3,9325,160,257.8,0.017158176943699734,1.61125
2024-08-27,4,5580,78,106.03,0.013978494623655914,1.3593589743589745
2024-08-28,1,9230,242,686.62,0.026218851570964246,2.8372727272727274
2024-08-28,3,9752,175,311.22,0.017945036915504513,1.7784000000000002
2024-08-28,4,5781,75,101.34,0.012973533990659055,1.3512
2024-08-29,1,10602,242,613.95,0.02282588190907376,2.53698347107438
2024-08-29,3,8419,165,268.28,0.019598527140990616,1.6259393939393938
2024-08-29,4,6922,93,118.4,0.013435423288067032,1.2731182795698925
2024-08-30,1,11376,299,734.41,0.02628340365682138,2.456220735785953
2024-08-30,3,6969,144,277.47,0.020662935858803272,1.9268750000000001
2024-08-30,4,8059,113,155.75,0.01402159076808537,1.3783185840707965
2024-08-31,1,15713,380,1116.85,0.02418379685610641,2.939078947368421
2024-08-31,3,9091,172,337.52,0.018919810801891982,1.9623255813953486
2024-08-31,4,7533,110,165.49,0.014602416036107792,1.5044545454545455
2024-09-01,1,12408,309,870.05,0.024903288201160542,2.8156957928802586
2024-09-01,3,9614,164,290.68,0.017058456417724153,1.772439024390244
2024-09-01,4,7850,119,189.22,0.015159235668789808,1.5900840336134454
2024-09-02,1,8276,183,458.92,0.022112131464475594,2.5077595628415303
2024-09-02,3,6541,117,209.17,0.017887173215104725,1.7877777777777777
2024-09-02,4,5988,73,107.93,0.012191048764195057,1.4784931506849317
2024-09-03,1,8838,202,609.31,0.022855849739760126,3.016386138613861
2024-09-03,3,8003,155,301.76,0.01936773709858803,1.9468387096774193
2024-09-03,4,7909,96,139.6,0.012138070552535086,1.4541666666666666
2024-09-04,1,7415,185,568.65,0.024949426837491573,3.073783783783784
2024-09-04,3,8026,134,207.4,0.01669573884874159,1.5477611940298508
2024-09-04,4,7317,111,168.85,0.015170151701517014,1.521171171171171
2024-09-05,1,9411,270,820.84,0.028689831048772714,3.0401481481481483
2024-09-05,3,8504,157,276.43,0.018461900282220133,1.7607006369426752
2024-09-05,4,4765,85,131.32,0.017838405036726127,1.5449411764705883
2024-09-06,1,10955,271,686.04,0.024737562756732084,2.5315129151291513
2024-09-06,3,13673,213,381.47,0.015578146712499085,1.7909389671361504
2024-09-06,4,8350,124,170.59,0.014850299401197605,1.375725806451613
2024-09-07,1,15437,410,1085.08,0.026559564682256915,2.6465365853658533
2024-09-07,3,14121,229,392.35,0.016216981800155798,1.7133187772925764
2024-09-07,4,10196,163,240.89,0.0159866614358572,1.4778527607361962
2024-09-08,1,13508,358,1065.22,0.026502813147764287,2.9754748603351957
2024-09-08,3,12766,253,446.81,0.019818267272442427,1.7660474308300396
2024-09-08,4,12050,170,234.82,0.014107883817427386,1.3812941176470588
2024-09-09,1,11502,235,732.56,0.020431229351417144,3.1172765957446806
2024-09-09,3,6310,121,229.76,0.01917591125198098,1.8988429752066116
2024-09-09,4,6742,108,161.14,0.01601898546425393,1.4920370370370368
2024-09-10,1,11681,310,807.26,0.02653882373084496,2.604064516129032
2024-09-10,3,7620,136,258.81,0.01784776902887139,1.903014705882353
2024-09-10,4,6712,111,151.25,0.016537544696066747,1.3626126126126126
2024-09-11,1,11168,237,677.56,0.02122134670487106,2.858902953586498
2024-09-11,3,9230,158,293.12,0.017118093174431203,1.8551898734177215
2024-09-11,4,7756,105,136.59,0.013537906137184115,1.300857142857143
2024-09-12,1,15231,374,947.48,0.024555183507320597,2.533368983957219
2024-09-12,3,10417,198,325.55,0.01900739176346357,1.6441919191919192
2024-09-12,4,7725,103,135.68,0.013333333333333334,1.3172815533980584
2024-09-13,1,12651,267,736.99,0.021105050984111928,2.7602621722846443
2024-09-13,3,14244,249,450.91,0.017481044650379106,1.8108835341365463
2024-09-13,4,10970,164,217.02,0.01494986326344576,1.3232926829268292
2024-09-14,1,16128,341,980.35,0.021143353174603176,2.874926686217009
2024-09-14,3,16250,290,544.01,0.017846153846153845,1.875896551724138
2024-09-14,4,9049,149,222.66,0.016465907835119902,1.4943624161073825
2024-09-15,1,12171,323,827.26,0.02653849313942979,2.561176470588235
2024-09-15,3,14946,264,506.6,0.017663588920112404,1.918939393939394
2024-09-15,4,10311,157,227.2,0.015226457181650664,1.4471337579617833
2024-09-16,1,11102,248,625.58,0.022338317420284633,2.5225
2024-09-16,3,8966,167,273.37,0.018625920142761543,1.6369461077844312
2024-09-16,4,5977,99,148.27,0.016563493391333443,1.4976767676767677
2024-09-17,1,11190,279,684.36,0.024932975871313674,2.452903225806452
2024-09-17,3,9040,148,261.29,0.016371681415929203,1.765472972972973
2024-09-17,4,10035,157,200.34,0.015645241654210263,1.2760509554140127
2024-09-18,1,10478,248,633.08,0.023668639053254437,2.552741935483871
